EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
0,0,0,INITIAL_BUFFERING,Starting,0
0,0,0,INITIAL_BUFFERING,Starting,0
0.0007100105285644531,0,1,INITIAL_BUFFERING,Writing,45226
0.005972385406494141,0,1,PLAY,InitialBuffering-Play,0
0.008047342300415039,0,0,PLAY,StillPlaying,45226
0.1217808723449707,0,1,PLAY,Writing,88783.0
0.3149681091308594,0,2,PLAY,Writing,128503.0
0.5994930267333984,0,3,PLAY,Writing,177437.0
0.9346864223480225,0,4,PLAY,Writing,217761.0
1.2481791973114014,1,5,PLAY,Writing,255865.0
1.5533535480499268,1,6,PLAY,Writing,323047.0
2.2233097553253174,2,7,PLAY,Writing,378355.0
2.9368064403533936,2,8,PLAY,Writing,509091.0
3.692197322845459,3,9,PLAY,Writing,577751.0
4.010081052780151,4,8,PLAY,StillPlaying,88783.0
4.760616779327393,4,9,PLAY,Writing,782553.0
6.251595973968506,6,10,PLAY,Writing,1008699.0
8.01018476486206,8,9,PLAY,StillPlaying,128503.0
8.309312343597412,8,10,PLAY,Writing,1207152.0
10.655928373336792,10,11,PLAY,Writing,1473801.0
12.010255575180054,12,10,PLAY,StillPlaying,177437.0
16.010311603546143,16,9,PLAY,StillPlaying,217761.0
17.795229196548462,17,10,PLAY,Writing,2087347.0
19.447669982910156,19,11,PLAY,Writing,2409742.0
20.01075267791748,20,10,PLAY,StillPlaying,255865.0
24.010823249816895,24,9,PLAY,StillPlaying,323047.0
26.960525035858154,26,10,PLAY,Writing,2944291.0
28.010154962539673,28,9,PLAY,StillPlaying,378355.0
31.694157600402832,31,10,PLAY,Writing,2409742.0
32.01010847091675,32,9,PLAY,StillPlaying,509091.0
33.8746657371521,33,10,PLAY,Writing,2087347.0
36.01018261909485,36,9,PLAY,StillPlaying,577751.0
36.461137533187866,36,10,PLAY,Writing,2409742.0
40.010899782180786,40,9,PLAY,StillPlaying,782553.0
41.17388701438904,41,10,PLAY,Writing,2087347.0
44.01025605201721,44,9,PLAY,StillPlaying,1008699.0
46.51729607582092,46,10,PLAY,Writing,2409742.0
47.295806646347046,47,11,PLAY,Writing,1473801.0
48.01080894470215,48,10,PLAY,StillPlaying,1207152.0
52.010647773742676,52,9,PLAY,StillPlaying,1473801.0
53.10657835006714,53,10,PLAY,Writing,2087347.0
54.382861375808716,54,11,PLAY,Writing,2409742.0
56.0102858543396,56,10,PLAY,StillPlaying,2087347.0
59.36814212799072,59,11,PLAY,Writing,1473801.0
60.01075005531311,60,10,PLAY,StillPlaying,2409742.0
64.01028633117676,64,9,PLAY,StillPlaying,2944291.0
65.55011940002441,65,10,PLAY,Writing,2087347.0
67.66051936149597,67,11,PLAY,Writing,2409742.0
68.01028561592102,68,10,PLAY,StillPlaying,2409742.0
72.01075029373169,72,9,PLAY,StillPlaying,2087347.0
73.69141459465027,73,10,PLAY,Writing,2944291.0
76.01021909713745,76,9,PLAY,StillPlaying,2409742.0
76.6744875907898,76,10,PLAY,Writing,2409742.0
80.01114821434021,80,9,PLAY,StillPlaying,2087347.0
80.77362847328186,80,10,PLAY,Writing,2944291.0
84.01032185554504,84,9,PLAY,StillPlaying,2409742.0
85.16907072067261,85,10,PLAY,Writing,3340509.0
